LocationDesc,Class,Data_Value,Age(years),GeoLocation,LocationID
Pennsylvania,Physical Activity,35.5,25 - 34,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,20.1,65 or older,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,20.6,25 - 34,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,23.2,35 - 44,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,26.4,45 - 54,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,29.2,55 - 64,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,36.7,65 or older,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,17.2,18 - 24,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,29.3,25 - 34,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,34.8,35 - 44,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,33.2,45 - 54,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,34,55 - 64,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,29.5,65 or older,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,18.6,18 - 24,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,29.5,25 - 34,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,32.6,35 - 44,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,36.2,45 - 54,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,39.1,55 - 64,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Obesity / Weight Status,40.5,65 or older,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,14.4,18 - 24,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,17.8,25 - 34,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,21.6,35 - 44,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,23.5,45 - 54,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,26.6,55 - 64,"(40.79373015200048, -77.86070029399963)",42
Pennsylvania,Physical Activity,30.9,65 or older,"(40.79373015200048, -77.86070029399963)",42
Puerto Rico,Obesity / Weight Status,15.6,18 - 24,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,26.5,25 - 34,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,33.8,35 - 44,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,34.9,45 - 54,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,33.5,55 - 64,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,21.6,65 or older,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,25.3,18 - 24,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,36.3,25 - 34,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,41.2,35 - 44,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,40.6,45 - 54,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,43,55 - 64,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,42.9,65 or older,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,17.1,18 - 24,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,25.1,25 - 34,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,33.5,35 - 44,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,33.8,45 - 54,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,35.2,55 - 64,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,23.2,65 or older,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,24,18 - 24,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,33.4,25 - 34,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,38,35 - 44,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,42.7,45 - 54,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,42,55 - 64,"(18.220833, -66.590149)",72
Puerto Rico,Obesity / Weight Status,41.8,65 or older,"(18.220833, -66.590149)",72
Puerto Rico,Physical Activity,27.3,18 - 24,"(18.220833, -66.590149)",72
Puerto Rico,Physical Activity,28.8,25 - 34,"(18.220833, -66.590149)",72
Puerto Rico,Physical Activity,41.1,35 - 44,"(18.220833, -66.590149)",72
Puerto Rico,Physical Activity,46.2,45 - 54,"(18.220833, -66.590149)",72
Puerto Rico,Physical Activity,47.6,55 - 64,"(18.220833, -66.590149)",72
Puerto Rico,Physical Activity,48.9,65 or older,"(18.220833, -66.590149)",72
Rhode Island,Obesity / Weight Status,12.9,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,26,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,29.9,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,28.9,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,30,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,22.2,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,28.5,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,35.8,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,33.7,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,39.9,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,39.5,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,41.8,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,24.3,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,30.9,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,32.9,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,34.2,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,38.1,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,38.9,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,24.4,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,20.8,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,18.9,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,22.5,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,17.9,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,20.2,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,54,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,47.6,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,46.1,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,50.5,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,45.6,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,49.2,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,26.3,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,22.1,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,20,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,18.9,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,16.4,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,15.1,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,30.5,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,29.5,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,27,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,24.2,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,27.8,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,34.9,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,38.3,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,33.6,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,29.9,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,27,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,25.6,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,20.1,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,16.4,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,24.3,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,24,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,25.3,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,28.5,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,35.6,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,13.7,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,24.2,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,30.1,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,28.5,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,32.2,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,24.5,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,24.5,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,37.1,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,35.1,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,42.1,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,39.4,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,40.9,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,15.1,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,19,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,21.9,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,20,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,27.9,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,34.3,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,15.8,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,29,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,30.3,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,31.7,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,28,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,26.8,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,23.9,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,37.5,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,39.4,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,39.2,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,40.6,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,40.3,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,40.7,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,36.4,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,37.7,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,39.4,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,33.8,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,26.5,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,22.2,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,20.9,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,18.9,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,25.7,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,19.5,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Fruits and Vegetables,21.8,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,49.4,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,57.1,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,47.4,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,47.8,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,48.8,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,45.6,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,29.8,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,22.6,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,19.1,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,19.3,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,16.5,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,14,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,37.8,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,27.7,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,26.6,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,27.1,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,26.1,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,36.6,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,44.3,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,37.8,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,30.4,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,26.9,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,23.2,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,20.7,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,26.3,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,26.3,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,29.6,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,17.7,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,34.9,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,22.9,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,17.9,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,24.8,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,32.4,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,29.2,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,29.8,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,26.1,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,22.7,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,34.7,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,33.1,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,38.8,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,37.7,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Obesity / Weight Status,41.2,65 or older,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,15.2,18 - 24,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,17.5,25 - 34,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,20.6,35 - 44,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,21.7,45 - 54,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,22.9,55 - 64,"(41.70828019300046, -71.52247031399963)",44
Rhode Island,Physical Activity,33.4,65 or older,"(41.70828019300046, -71.52247031399963)",44
South Carolina,Obesity / Weight Status,16.3,18 - 24,"(33.998821303000454, -81.04537120699968)",45
South Carolina,Obesity / Weight Status,28.2,25 - 34,"(33.998821303000454, -81.04537120699968)",45
South Carolina,Obesity / Weight Status,37,35 - 44,"(33.998821303000454, -81.04537120699968)",45
South Carolina,Obesity / Weight Status,38.9,45 - 54,"(33.998821303000454, -81.04537120699968)",45
South Carolina,Obesity / Weight Status,35.5,55 - 64,"(33.998821303000454, -81.04537120699968)",45
South Carolina,Obesity / Weight Status,25.2,65 or older,"(33.998821303000454, -81.04537120699968)",45
South Carolina,Obesity / Weight Status,28.6,18 - 24,"(33.998821303000454, -81.04537120699968)",45
South Carolina,Obesity / Weight Status,34.2,25 - 34,"(33.998821303000454, -81.04537120699968)",45
